t,o,h,l,c,v,g1.ADX
1686222000000,26474.4,26494.1,26392.2,26421.4,8199.428,36.69937311167822
1686225600000,26421.5,26594.9,26358.0,26447.7,25209.769,36.21162913682669
1686229200000,26447.7,26465.0,26283.4,26389.9,33959.882,34.77335213444745
1686232800000,26389.8,26680.0,26337.2,26635.8,40115.77,34.404932444472884
1686236400000,26635.9,26800.0,26570.0,26705.9,27717.923,34.581351497441574
1686240000000,26705.8,26720.7,26387.9,26488.0,30466.16,33.25203795387272
1686243600000,26488.0,26506.5,26421.1,26475.2,10984.532,33.39696678577528
1686247200000,26475.2,26568.3,26430.6,26535.9,10393.464,33.62972740225521
1686250800000,26536.0,26555.2,26502.3,26526.3,4991.221,33.791783389114485
1686254400000,26526.3,26645.7,26507.2,26626.0,10311.404,34.03768244616816
1686258000000,26626.0,26636.9,26537.2,26560.3,5889.716,34.178745047849155
1686261600000,26560.3,26591.2,26510.1,26534.4,4785.429,34.1961802750892
1686265200000,26534.4,26544.8,26472.1,26485.9,6014.487,34.164935145165316
1686268800000,26486.0,26502.8,26409.4,26445.8,10036.418,33.23084958488069
1686272400000,26445.7,26589.9,26430.0,26490.0,11365.392,32.8166669115434
1686276000000,26490.0,26526.4,26236.0,26448.0,28275.032,30.49802105684662
1686279600000,26448.0,26492.6,26430.0,26469.5,9472.671,28.786595922998547
1686283200000,26469.6,26497.0,26411.4,26479.0,7964.302,28.051421952472822
1686286800000,26479.0,26524.8,26465.0,26496.0,6402.531,28.35694412944164
1686290400000,26495.9,26575.5,26461.0,26482.1,10258.158,26.5755834471201
1686294000000,26482.1,26489.8,26425.8,26482.7,9098.837,25.27162144067473
1686297600000,26482.7,26644.0,26476.8,26632.5,17232.153,23.781885624574368
1686301200000,26632.6,26679.5,26579.0,26626.5,11477.893,22.6936355243948
1686304800000,26626.6,26670.0,26591.0,26623.9,9575.533,21.271047110425663
1686308400000,26623.9,26638.3,26546.1,26599.8,11162.953,20.351988594951447
1686312000000,26599.9,26699.9,26599.8,26662.3,12033.975,19.10542944062691
1686315600000,26662.2,26775.0,26611.0,26619.0,23990.617,18.892177062934923
1686319200000,26619.0,26706.8,26520.4,26580.3,22596.948,18.429778653966036
1686322800000,26580.2,26624.0,26436.8,26465.1,19384.576,17.621346098126917
1686326400000,26465.2,26521.1,26430.0,26475.0,14936.436,17.668967906609698
1686330000000,26474.9,26509.1,26403.4,26489.3,9918.155,17.397176771387475
1686333600000,26489.3,26509.1,26400.0,26443.5,8329.278,17.32241948147719
1686337200000,26443.5,26487.6,26371.0,26400.0,12527.946,16.66907233139872
1686340800000,26399.9,26461.8,26385.0,26442.9,7181.179,15.54802987617285
1686344400000,26442.9,26490.0,26434.1,26463.1,3638.206,15.215966310238246
1686348000000,26463.2,26488.0,26446.8,26480.8,3494.615,15.372819442268701
1686351600000,26480.9,26486.9,26440.9,26468.1,3365.394,16.248177005226463
1686355200000,26468.2,26479.2,26440.0,26451.0,4242.396,17.07119846499329
1686358800000,26451.0,26525.0,26300.0,26383.4,19375.206,18.724765337111023
1686362400000,26383.4,26426.9,26253.0,26310.9,17211.55,21.78257959588669
1686366000000,26310.9,26359.1,26250.0,26312.6,12983.363,26.503178749175866
1686369600000,26312.6,26340.1,25701.0,25753.6,93766.951,31.316675820790927
1686373200000,25753.8,25795.0,25445.0,25504.6,76995.224,35.854990074928615
1686376800000,25504.4,25628.8,25446.6,25525.9,32911.356,40.06684340094217
1686380400000,25525.8,25733.0,25478.6,25637.2,35429.88,42.72646602152828
1686384000000,25637.3,25743.9,25556.4,25660.2,19365.628,45.07384798242983
1686387600000,25660.1,25672.9,25600.0,25642.5,8926.071,47.20940299791937
1686391200000,25642.5,25688.8,25577.0,25686.8,8023.956,49.22761917058865
1686394800000,25686.9,25729.1,25643.1,25718.7,8746.71,50.97318068890704
1686398400000,25718.7,25718.7,25589.8,25601.9,11675.413,52.67533956436207
1686402000000,25602.0,25657.8,25559.5,25644.9,8956.941,54.29082628043016
1686405600000,25645.0,25695.6,25614.6,25657.1,9063.297,55.42416392397681
1686409200000,25657.1,25671.9,25582.7,25620.0,6381.434,56.28237484931698
1686412800000,25619.9,25639.5,25573.7,25580.5,8566.295,57.00234624621219
1686416400000,25580.5,26144.0,25355.0,26010.0,95002.398,54.03364670436014
1686420000000,26010.0,26033.1,25300.0,25529.2,67036.959,51.65184781146094
1686423600000,25529.9,25741.0,25529.9,25738.2,17570.024,51.89171566623317
1686427200000,25738.2,25876.7,25666.7,25740.7,18841.274,52.53541898435197
1686430800000,25740.8,25819.6,25671.6,25751.1,9703.528,52.82082278786628
1686434400000,25751.1,25919.5,25732.3,25863.2,11757.458,53.35657459547908
1686438000000,25863.2,25883.9,25815.2,25826.6,6384.257,53.85405841683383
1686441600000,25826.6,25839.9,25714.1,25739.3,9687.013,53.5020614728679
1686445200000,25739.4,25850.0,25705.0,25814.5,8757.586,53.072106198282576
1686448800000,25814.5,25821.2,25736.2,25756.0,6471.652,53.2258883722272
1686452400000,25756.0,25759.0,25674.3,25714.7,8126.853,53.03401696024319
1686456000000,25714.7,25749.9,25621.3,25718.4,14003.959,52.19353722242765
1686459600000,25718.3,25820.1,25718.3,25805.8,7230.97,51.97324276070204
1686463200000,25805.9,25809.8,25749.2,25776.0,5542.719,51.85651214281735
1686466800000,25776.0,25789.1,25726.2,25728.0,4385.125,48.408957888501085
1686470400000,25728.0,25760.3,25682.7,25727.4,5310.52,45.349857382332296
1686474000000,25727.4,25765.3,25687.2,25697.6,6190.839,42.56514883262588
1686477600000,25697.6,25787.4,25689.0,25763.2,6425.414,40.621438586720885
1686481200000,25763.1,25839.0,25744.4,25784.9,7831.925,38.031269336252514
1686484800000,25784.9,25790.0,25731.9,25740.2,5258.162,37.45446060770344
1686488400000,25740.3,25767.4,25661.0,25693.2,9200.824,37.59464426540929
1686492000000,25693.3,25795.4,25683.9,25748.3,9252.004,36.13931316455695
1686495600000,25748.3,25769.1,25720.8,25741.2,5108.222,34.979389715418186
1686499200000,25741.1,25950.0,25726.7,25859.9,24473.362,33.54781612576882
1686502800000,25860.0,26079.0,25827.7,25932.6,30393.705,34.09174528938623
1686506400000,25932.5,26038.3,25914.8,25966.3,14330.775,35.43615348502082
1686510000000,25966.3,26100.0,25921.3,26021.0,16602.194,36.63902431559227
1686513600000,26021.1,26199.0,26021.0,26110.8,22909.434,38.22004953145951
1686517200000,26110.9,26128.8,25956.4,26034.0,11804.975,39.074481849005785
1686520800000,26034.0,26059.3,25726.2,25883.8,28298.962,37.771823001227894
1686524400000,25883.8,25928.1,25806.0,25909.9,11768.369,36.53246643981909
1686528000000,25910.0,26025.1,25844.3,25955.3,15750.686,35.7968377592073
1686531600000,25955.3,25991.4,25880.4,25925.1,10346.589,34.83455739876984
1686535200000,25925.1,25951.0,25600.0,25762.4,32042.144,32.63687507833055
1686538800000,25762.5,25838.8,25743.1,25779.6,8956.359,30.430126741313778
1686542400000,25779.6,25810.3,25742.9,25804.7,8466.02,28.305290166802962
1686546000000,25804.8,25811.5,25745.5,25757.5,4769.158,26.324685314450942
1686549600000,25757.5,25896.0,25729.9,25832.1,10347.155,25.146502095701315
1686553200000,25832.2,25851.9,25761.3,25793.3,6778.669,25.153918125497114
1686556800000,25793.2,25945.0,25768.8,25927.1,13386.462,24.33768489019784
1686560400000,25927.0,26097.7,25904.0,25952.0,26088.064,22.90949993200972
1686564000000,25951.9,26050.0,25930.3,25950.9,12864.452,22.318316477358234
1686567600000,25950.9,26018.1,25923.5,25975.7,8226.692,21.396837381277425
1686571200000,25975.7,25983.2,25882.7,25920.1,9200.346,20.815272046231236
1686574800000,25920.1,25921.2,25773.1,25790.5,17071.587,19.40514769359439
1686578400000,25790.5,25866.9,25722.0,25837.4,17810.452,19.389477361367515
1686582000000,25837.4,25856.4,25753.6,25809.3,11200.354,19.374926338585418
1686585600000,25809.3,25894.0,25774.4,25814.1,11538.351,19.977053681634665
1686589200000,25814.0,25962.5,25640.0,25797.5,33546.009,18.8129623672964
1686592800000,25797.4,25856.2,25741.7,25838.0,8879.715,17.734101269371443
1686596400000,25838.0,25842.8,25750.1,25816.8,6444.775,16.72068681458317
1686600000000,25816.7,25886.0,25795.1,25886.0,6039.529,15.698173347954892
1686603600000,25886.0,25933.3,25867.9,25918.6,7110.36,14.887867636346028
1686607200000,25918.7,25961.0,25878.0,25921.4,7156.29,14.199580144595803
1686610800000,25921.4,25927.8,25852.9,25894.8,4880.25,16.077390337257828
1686614400000,25894.8,26026.0,25807.4,25858.4,18431.779,16.236269936611436
1686618000000,25858.4,26049.5,25806.0,25955.7,16245.532,16.010645330444483
1686621600000,25955.7,26155.5,25927.6,26115.4,21834.632,15.509549985529455
1686625200000,26115.4,26134.0,26030.4,26054.6,13879.089,16.48049960363092
1686628800000,26054.7,26062.1,25963.7,26042.9,10884.398,17.146147743426386
1686632400000,26042.9,26109.5,26016.8,26065.8,9575.423,18.146568022770097
1686636000000,26065.8,26125.0,26041.2,26068.3,7349.872,18.90437784341589
1686639600000,26068.2,26103.5,26055.5,26060.2,6285.507,22.077208796498798
1686643200000,26060.3,26284.7,26044.9,26167.8,27877.529,25.719642589666815
1686646800000,26167.7,26197.3,26090.5,26138.1,13661.195,29.101902540465687
1686650400000,26138.1,26160.9,26098.2,26144.5,6745.885,32.11245296747777
1686654000000,26144.4,26200.0,26076.5,26178.1,18913.988,34.88125164964127
1686657600000,26178.1,26430.5,25888.0,26070.6,88923.628,37.95862469723052
1686661200000,26070.6,26136.8,25989.6,26025.4,27233.002,41.211018794687334
1686664800000,26025.3,26043.9,25900.0,25975.7,25482.064,42.61741479876556
1686668400000,25975.7,25975.9,25708.0,25750.9,43373.902,41.5759701761855
1686672000000,25750.9,25880.0,25727.0,25850.9,17444.061,39.97682480894389
1686675600000,25850.8,25887.6,25768.1,25812.1,9943.98,38.54235191057866
1686679200000,25812.1,25973.0,25788.7,25875.2,16056.07,38.403469357856224
1686682800000,25875.1,25921.1,25855.4,25891.2,5776.35,38.01923160383238
1686686400000,25891.2,25949.7,25808.1,25835.9,11851.804,37.06248133613568
1686690000000,25835.8,25872.9,25802.0,25833.2,5313.463,36.112280689296156
1686693600000,25833.3,25851.1,25790.6,25829.0,4602.311,33.69603980588781
1686697200000,25829.1,25924.6,25827.9,25918.0,6851.29,32.10798401874883
1686700800000,25918.0,26021.5,25897.6,25978.2,12865.836,31.330200371937053
1686704400000,25978.1,26041.8,25942.8,26034.9,8837.597,30.485044962082704
1686708000000,26034.9,26045.8,26000.0,26015.0,5160.46,28.96877138981418
1686711600000,26015.0,26022.6,25952.8,25970.7,6405.135,28.009845811835074
1686715200000,25970.7,25996.4,25952.1,25965.5,4855.065,26.21411987147977
1686718800000,25965.5,25975.3,25820.0,25833.2,11550.711,24.917135454100396
1686722400000,25833.2,25916.5,25825.1,25879.1,6620.639,23.71279278081955
1686726000000,25879.1,25911.1,25860.0,25884.1,7089.961,22.49938547457723
1686729600000,25884.1,25937.5,25872.5,25916.3,6796.331,21.255638549638483
1686733200000,25916.3,25983.1,25898.0,25972.1,8086.906,20.043201862284715
1686736800000,25972.1,25977.3,25921.5,25945.1,5860.095,19.676356551693143
1686740400000,25945.2,26022.0,25935.5,25967.2,8217.381,19.975641687192716
1686744000000,25967.3,26077.0,25947.4,26006.8,13593.596,20.985538855948988
1686747600000,26006.9,26017.9,25915.6,25981.5,12808.509,20.634354069994437
1686751200000,25981.5,26022.2,25956.3,25990.2,8129.182,19.3597991228172
1686754800000,25990.2,26013.5,25932.9,25976.4,7049.496,18.926584734606074
1686758400000,25976.4,26007.0,25950.0,25955.8,5267.584,18.603034907815157
1686762000000,25955.9,26040.0,25870.0,26017.9,19086.527,18.754298180165556
1686765600000,26018.0,26099.3,25750.0,25905.1,63267.873,20.094069405231203
1686769200000,25905.0,25970.4,25820.1,25860.5,17381.713,19.970732086198662
1686772800000,25860.5,25872.9,24796.8,24920.1,145479.758,23.95848291763922
1686776400000,24920.1,25179.1,24800.0,25104.8,44538.774,27.66139440397688
1686780000000,25104.8,25106.1,24930.0,25020.0,21558.723,31.331943817867508
1686783600000,25020.1,25128.0,24954.1,25115.9,14173.75,34.956136055639945
1686787200000,25115.9,25198.8,25071.0,25193.5,14016.923,37.697299873171694
1686790800000,25193.5,25195.2,25015.2,25053.7,14944.732,40.68653023420749
1686794400000,25053.7,25124.7,25038.8,25071.8,7401.885,43.95505581413876
1686798000000,25071.7,25085.7,25040.0,25054.8,5395.848,46.96811656992464
1686801600000,25054.8,25054.8,24964.0,25015.9,12424.377,49.85596841595542
1686805200000,25015.9,25044.5,24915.9,25019.0,16722.168,52.552408057956505
1686808800000,25019.1,25063.4,24889.5,24917.5,18820.235,55.07159749937375
1686812400000,24917.4,24996.4,24856.0,24974.6,19307.676,57.38343497301633
1686816000000,24974.6,25036.9,24941.7,24958.1,12947.108,59.064690011699035
1686819600000,24958.1,24996.2,24890.1,24936.0,13300.094,60.67442210310536
1686823200000,24936.0,24967.7,24857.5,24911.5,12852.884,59.32141220035259
1686826800000,24911.6,25042.5,24777.0,25007.0,29536.702,58.68814307256895
1686830400000,25007.0,25028.1,24910.9,24944.5,17027.87,58.100107453912706
1686834000000,24944.4,25100.0,24925.8,25045.0,27414.577,56.639761656656496
1686837600000,25044.9,25070.0,24977.0,25004.4,13452.615,56.63049034135291
1686841200000,25004.4,25026.8,24940.1,24948.4,12395.661,56.503986584899394
1686844800000,24948.4,25009.0,24918.2,24991.1,10507.914,56.52233865459832
1686848400000,24991.1,25161.7,24954.2,25135.0,18903.704,53.997283965005366
1686852000000,25135.0,25386.0,25081.1,25383.3,39381.621,51.51426268114681
1686855600000,25383.4,25516.4,25334.4,25443.0,44062.715,50.4950546230034
1686859200000,25443.1,25600.0,25205.0,25556.7,43486.763,48.54513526859601
1686862800000,25556.7,25750.0,25500.0,25558.0,44979.122,47.730032431936124
1686866400000,25558.0,25644.0,25533.6,25615.5,15341.3,46.80510166274629
1686870000000,25615.6,25625.7,25545.0,25586.1,9346.881,46.428251993092964
1686873600000,25586.0,25589.1,25420.1,25482.7,19221.176,45.247362958129656
1686877200000,25482.7,25568.0,25438.5,25503.0,9407.538,44.86734355595648
1686880800000,25503.1,25545.0,25470.3,25538.3,6871.944,44.51446839679567
1686884400000,25538.3,25596.0,25515.7,25545.7,7549.247,44.09900587897685
1686888000000,25545.7,25620.0,25508.8,25515.0,10712.64,43.81373494596664
1686891600000,25515.0,25566.4,25461.0,25541.2,11719.507,43.445582352460455
1686895200000,25541.2,25616.0,25523.3,25564.4,9657.34,43.50426461501513
1686898800000,25564.4,25611.3,25522.8,25526.1,8369.007,42.90091782775003
1686902400000,25526.1,25610.0,25526.0,25534.0,9103.746,40.870241754210085
1686906000000,25534.1,25610.0,25531.2,25581.6,7785.818,38.297439118266894
1686909600000,25581.6,25594.9,25542.0,25553.0,6430.882,37.1793390038727
1686913200000,25553.0,25559.3,25453.0,25462.8,19879.696,37.06466764793059
1686916800000,25462.9,25580.0,25457.4,25555.3,13226.755,36.46627114196537
1686920400000,25555.4,25622.7,25473.0,25482.4,17653.3,35.03879204249962
1686924000000,25482.4,25720.0,25142.1,25602.2,60083.839,35.58604948379711
1686927600000,25602.1,25896.0,25540.8,25832.4,60874.023,33.938547992018364
1686931200000,25832.4,25989.0,25756.0,25950.2,50960.74,31.600833783336434
1686934800000,25950.1,26323.0,25937.9,26304.6,79989.743,30.950508188175554
1686938400000,26304.5,26526.9,26263.2,26352.0,67732.297,31.064106404853725
1686942000000,26352.0,26407.2,26275.8,26371.2,18254.797,31.50722565244086
1686945600000,26371.1,26450.0,26323.2,26397.9,13910.947,31.89584392832441
1686949200000,26398.0,26408.7,26273.7,26290.0,11159.22,31.91000025842472
1686952800000,26290.0,26377.8,26290.0,26356.0,7053.228,31.923145422089295
1686956400000,26356.0,26376.6,26322.1,26336.0,5537.526,31.935351645492112
1686960000000,26335.9,26362.2,26302.0,26302.1,8614.54,31.81147332675919
1686963600000,26302.0,26327.4,26177.3,26189.4,12693.16,31.465606575044482
1686967200000,26189.5,26282.0,26170.8,26263.6,10433.518,31.027225927441442
1686970800000,26263.6,26280.0,26230.1,26253.4,4919.837,30.45529011200743
1686974400000,26253.4,26358.8,26230.0,26348.0,9781.112,32.88263707007944
1686978000000,26348.1,26900.0,26329.4,26679.4,54608.385,35.75731560082391
1686981600000,26679.6,26780.7,26640.1,26654.6,26460.342,38.29929216600639
1686985200000,26654.6,26666.0,26552.0,26587.6,17088.425,39.13505701129167
1686988800000,26587.7,26649.0,26554.0,26590.6,12187.453,39.14595226957789
1686992400000,26590.6,26631.9,26552.2,26582.0,7545.509,39.13728753895821
1686996000000,26582.0,26635.6,26570.0,26579.4,6982.22,38.94300434579304
1686999600000,26579.4,26598.0,26455.0,26497.5,16437.812,38.11126860319231
1687003200000,26497.5,26579.1,26394.0,26511.3,19076.041,36.80607807514222
1687006800000,26511.3,26571.3,26492.8,26540.0,6223.617,35.594115441952844
1687010400000,26540.0,26548.9,26450.9,26485.6,9107.002,34.29312561280047
1687014000000,26485.6,26533.0,26288.5,26399.9,30160.185,32.79781511374003
1687017600000,26399.9,26494.6,26364.3,26461.3,11269.236,31.457425553913453
1687021200000,26461.3,26481.0,26390.0,26411.1,6645.591,30.21277810550306
1687024800000,26411.1,26528.4,26399.0,26509.7,8512.738,28.875562862673025
1687028400000,26509.7,26513.4,26450.1,26466.2,5341.177,32.55553451043395
1687032000000,26466.1,26547.2,26452.2,26531.5,6659.71,35.1880618276816
1687035600000,26531.4,26537.6,26466.1,26510.1,3648.002,37.22036147994116
1687039200000,26510.1,26590.0,26510.0,26555.5,6442.685,37.928286042254626
1687042800000,26555.5,26564.1,26482.8,26508.9,4900.099,38.761707188177084
1687046400000,26508.8,26530.0,26367.8,26444.5,13022.449,40.22690673461346
1687050000000,26444.6,26488.8,26417.3,26483.0,5071.468,40.96920691228069
1687053600000,26483.0,26510.0,26447.0,26467.4,4113.83,40.77430459756656
1687057200000,26467.3,26540.8,26462.0,26538.4,4825.078,40.02175976491354
1687060800000,26538.4,26553.5,26481.7,26527.3,5157.394,38.672877143293896
1687064400000,26527.2,26642.2,26520.0,26524.3,14322.047,38.32032773743889
1687068000000,26524.4,26578.2,26457.2,26531.8,7708.752,36.7736376609552
1687071600000,26531.8,26675.1,26531.7,26572.0,13516.524,36.316854406638875
1687075200000,26572.0,26587.9,26482.9,26488.7,9725.728,34.7234951999112
1687078800000,26488.6,26530.0,26443.5,26515.6,8388.317,32.73440913541516
1687082400000,26515.6,26524.0,26460.8,26497.9,6242.37,30.510110427123514
1687086000000,26497.9,26499.9,26462.7,26488.5,3237.041,28.444690197995556
1687089600000,26488.5,26566.0,26425.8,26521.8,12082.721,26.68476763229693
1687093200000,26521.8,26542.5,26467.2,26477.0,6348.79,25.396844669550422
1687096800000,26477.1,26564.3,26441.0,26541.4,9957.59,25.597139510820057
1687100400000,26541.4,26557.9,26513.7,26547.5,4835.549,25.783127577713287
1687104000000,26547.5,26641.6,26511.2,26609.9,14445.59,26.53222239031549
1687107600000,26609.8,26649.6,26550.1,26619.8,8636.408,27.033195549250998
1687111200000,26619.8,26633.1,26568.0,26611.2,4367.92,27.382588886205536
1687114800000,26611.3,26647.0,26585.8,26641.6,5068.496,26.891151642491035
1687118400000,26641.6,26709.4,26342.8,26461.8,35465.3,25.98359106191154
1687122000000,26461.8,26479.2,26376.3,26403.2,8269.663,26.634572778727573
1687125600000,26403.3,26451.5,26358.3,26390.3,8837.285,26.952509819575113
1687129200000,26390.4,26456.1,26230.9,26329.7,28331.174,27.98656643281351
1687132800000,26329.6,26393.4,26241.2,26356.1,13277.578,28.94676185939203
1687136400000,26356.1,26442.8,26338.2,26429.0,8203.004,29.053342174228884
1687140000000,26429.0,26459.0,26410.0,26436.0,5819.15,29.945961809689187
1687143600000,26435.9,26445.8,26370.0,26393.5,4901.052,31.041681243042706
1687147200000,26393.4,26428.2,26354.8,26418.1,5526.546,31.989210564050435
1687150800000,26418.0,26459.9,26409.6,26449.8,4488.068,32.36364160706685
1687154400000,26449.8,26468.5,26392.2,26418.1,4911.375,34.25986152379256
1687158000000,26418.0,26430.3,26374.2,26415.3,4646.111,36.26400415445739
1687161600000,26415.2,26448.7,26376.0,26406.1,6326.224,37.77446458725359
1687165200000,26406.1,26423.3,26350.2,26386.2,5847.215,39.555395256484495
1687168800000,26386.1,26422.4,26362.0,26365.7,5173.24,39.49443750637602
1687172400000,26365.7,26439.5,26355.0,26438.6,7649.823,39.00850146988045
1687176000000,26438.5,26569.7,26415.3,26521.4,22118.963,36.49278541607859
1687179600000,26521.4,26569.7,26487.5,26520.7,12083.644,36.64615487408373
1687183200000,26520.8,26529.8,26371.0,26413.6,18877.716,34.46212753532622
1687186800000,26413.7,26447.1,26328.0,26431.1,12467.838,32.909637906179476
1687190400000,26431.1,26530.0,26290.3,26489.7,23412.55,30.61545536605818
1687194000000,26489.7,26700.0,26470.6,26655.0,37346.973,30.660389634265215
1687197600000,26655.1,27077.0,26464.0,26483.8,98860.08,32.60476747391153
1687201200000,26483.9,26695.0,26353.0,26672.8,40600.314,33.215242922623375
1687204800000,26672.8,26852.8,26663.4,26711.5,30695.405,34.44373527361846
1687208400000,26711.6,26761.2,26638.9,26758.5,10173.989,35.52967112773172
1687212000000,26758.6,26823.0,26722.6,26743.5,9269.705,36.65650917320947
1687215600000,26743.5,26844.0,26702.0,26828.5,7857.195,37.97089362723416
1687219200000,26828.6,27041.7,26782.6,26971.4,23633.315,39.611550229875796
1687222800000,26971.4,27177.3,26866.4,26892.7,37806.329,41.3379724291011
1687226400000,26892.6,26934.7,26860.0,26899.9,10220.558,42.667557671675254
1687230000000,26899.9,26960.0,26873.5,26880.7,7825.965,43.94945915034706
1687233600000,26880.7,26958.4,26880.7,26951.3,7499.395,46.08501505868253
1687237200000,26951.4,27024.2,26777.0,26805.5,24973.162,47.55690901740345
1687240800000,26805.5,26830.5,26733.6,26771.7,17965.512,48.4261917544148
1687244400000,26771.7,26830.0,26742.5,26820.4,7859.499,48.846858288916046
1687248000000,26820.5,26827.2,26720.5,26743.7,10645.631,47.61946631740492
1687251600000,26743.8,26807.0,26688.2,26766.1,10883.184,47.36986694940193
1687255200000,26766.0,26824.3,26733.2,26761.1,7862.035,46.32659859483947
1687258800000,26761.2,26898.6,26737.0,26895.2,12237.802,46.15316213241876
1687262400000,26895.2,26969.9,26816.1,26839.8,26576.493,46.04285220420393
1687266000000,26839.7,26938.0,26765.0,26795.4,19524.827,45.15760637238134
1687269600000,26795.4,26833.5,26633.9,26763.8,30712.462,42.594513526385484
1687273200000,26763.8,27125.5,26726.1,27054.2,37574.128,40.29243636262505
1687276800000,27054.3,27383.7,26983.3,27363.3,90543.508,39.67312686435251
1687280400000,27363.2,28000.0,27324.1,27784.0,117378.121,40.783123265043216
1687284000000,27784.0,28145.0,27765.1,28058.2,78190.171,42.06349220912864
1687287600000,28058.1,28105.5,27768.0,27973.8,53960.8,43.92251679433259
1687291200000,27973.7,28250.0,27855.6,28147.3,47667.017,46.107111657965994
1687294800000,28147.2,28300.0,28060.9,28121.2,31083.335,48.18344768965459
1687298400000,28121.3,28261.9,28090.1,28201.3,16197.274,50.257633228774765
1687302000000,28201.3,28397.8,28139.1,28290.6,29355.774,52.500716224476285
1687305600000,28290.7,28500.0,28236.4,28399.7,45640.947,54.63725639307612
1687309200000,28399.7,29086.6,28380.2,28776.5,86885.548,56.87023266727574
1687312800000,28776.6,28886.6,28743.0,28779.0,20952.222,58.91513219515199
1687316400000,28778.9,28798.4,28666.4,28704.6,16328.449,60.68086281387207
1687320000000,28704.6,28808.2,28668.5,28775.4,17006.008,63.03664590968908
1687323600000,28775.3,28986.9,28760.4,28969.6,23392.684,65.20189385883081
1687327200000,28969.5,29000.0,28763.7,28846.9,23658.909,67.1559307723069
1687330800000,28846.9,28910.0,28809.1,28860.4,11548.757,68.74327950923467
1687334400000,28860.4,28910.2,28783.2,28814.1,14766.88,69.86936139464184
1687338000000,28814.1,28957.5,28809.1,28907.3,14948.771,70.95319606936744
1687341600000,28907.3,29223.6,28802.0,28821.8,54274.49,72.04667457786354
1687345200000,28821.7,29029.5,28783.0,28913.5,24470.99,72.85547160901339
1687348800000,28913.5,29148.9,28868.0,28875.9,38731.869,73.69623016249191
1687352400000,28875.8,29407.2,28858.2,29296.7,63412.837,74.55586106733533
1687356000000,29296.6,29589.8,29050.0,29520.7,96128.188,75.40003821582036
1687359600000,29520.7,30018.3,29460.0,29837.0,124100.124,76.08924363230733
1687363200000,29836.9,30822.0,29745.5,30163.1,198727.019,77.08257502138943
1687366800000,30163.1,30349.9,29840.4,30075.9,99985.87,78.44686409150881
1687370400000,30076.0,30294.4,30000.6,30124.7,38982.648,79.71256325907696
1687374000000,30124.8,30177.5,29885.2,30105.5,27546.391,80.15697145970205
1687377600000,30105.6,30147.3,29845.2,29977.7,21402.755,80.33357590547048
1687381200000,29977.7,30030.7,29766.0,29876.3,21272.23,80.06444727879786
1687384800000,29876.4,30145.9,29851.5,30103.2,19831.541,80.02445721706337
1687388400000,30103.2,30195.8,29967.2,29988.5,19478.3,79.98886005587316
1687392000000,29988.5,30242.1,29880.0,30131.5,27493.103,79.29998344753633
1687395600000,30131.4,30209.9,30050.1,30149.2,12494.3,78.76173458911764
1687399200000,30149.3,30488.0,30071.9,30455.1,28252.862,78.39321035473937
1687402800000,30455.1,30479.2,30226.0,30283.7,16157.492,77.82757786121896
1687406400000,30283.7,30341.5,30180.6,30338.1,11795.999,76.843166867551
1687410000000,30338.1,30338.1,30221.8,30277.2,9044.677,75.24729496897353
1687413600000,30277.3,30286.1,30021.0,30120.0,22799.178,70.7540433391825
1687417200000,30120.1,30179.9,30000.0,30094.5,16230.139,66.70912378215425
1687420800000,30094.5,30147.3,30028.2,30091.4,10556.379,62.95312705062802
1687424400000,30091.4,30174.7,30046.0,30129.4,11597.594,58.47917006805755
1687428000000,30129.5,30244.5,30082.9,30167.3,15017.781,55.085307377657976
1687431600000,30167.3,30173.8,29800.0,29919.3,55537.684,51.73834983943776
1687435200000,29919.4,30126.0,29907.1,30099.2,19392.491,49.468635775276276
1687438800000,30099.1,30353.9,30086.3,30226.8,36433.352,46.131511189612084
1687442400000,30226.9,30288.8,29500.1,29735.4,77819.355,45.02545593094457
1687446000000,29735.4,29950.0,29652.0,29837.3,43898.156,43.998404619324724
1687449600000,29837.3,30170.2,29811.9,29957.8,44639.03,43.36602571114813
1687453200000,29957.7,30185.4,29872.4,30140.7,22862.305,42.69234279428461
1687456800000,30140.7,30155.0,29953.2,30131.3,18301.781,41.93704707591223
1687460400000,30131.2,30236.0,30035.7,30208.8,15270.293,40.79446451685664
1687464000000,30208.7,30260.0,30070.0,30143.1,13572.359,38.91187125920583
1687467600000,30143.1,30162.3,29950.1,30041.9,10612.3,37.529075809637284
1687471200000,30041.8,30073.9,29858.4,29917.6,12753.105,36.546809329820334
1687474800000,29917.6,29988.4,29875.0,29875.0,8520.027,35.77564606491394
1687478400000,29875.0,30049.0,29865.0,30000.5,16952.948,35.10790237747757
1687482000000,30000.5,30040.0,29915.1,29923.9,8179.55,33.445802810948045
1687485600000,29924.0,29980.5,29792.0,29980.5,14486.892,32.40261266676319
1687489200000,29980.5,30021.7,29965.4,30002.4,6431.79,32.596603185954464
1687492800000,30002.4,30079.9,29981.5,29994.0,8676.139,31.68555546535726
1687496400000,29993.9,30068.3,29973.1,30035.3,5323.878,30.75433639219031
1687500000000,30035.3,30060.0,29959.5,30006.3,6119.317,29.415548418278018
1687503600000,30006.3,30006.3,29910.0,29927.0,9408.348,28.817077013294575
1687507200000,29926.9,30034.7,29899.9,29992.0,9243.491,27.910392879656854
